,日期,单品编码,批发价格(元/千克)
734,2020-07-21,102900005115908,4.33
735,2020-07-21,102900005115946,4.29
736,2020-07-21,102900005115960,1.8
737,2020-07-21,102900005115984,3.75
738,2020-07-21,102900005116226,5.06
739,2020-07-21,102900005116233,8.7
740,2020-07-21,102900005116257,5.14
741,2020-07-21,102900005116509,3.0
742,2020-07-21,102900005116530,12.0
743,2020-07-21,102900005116547,5.05
744,2020-07-21,102900005116714,7.77
745,2020-07-21,102900005116899,8.0
746,2020-07-21,102900005116912,7.84
747,2020-07-21,102900005116943,8.91
748,2020-07-21,102900005117056,5.8
749,2020-07-21,102900005117209,12.55
750,2020-07-21,102900005118824,5.51
751,2020-07-21,102900005118831,4.07
752,2020-07-21,102900005119944,9.96
753,2020-07-21,102900005119975,2.8
754,2020-07-21,102900005123880,3.99
755,2020-07-21,102900005125808,10.21
756,2020-07-21,102900005125815,6.1
757,2020-07-21,102900011000328,5.28
758,2020-07-21,102900011001219,11.35
759,2020-07-21,102900011001806,3.14
760,2020-07-21,102900011008522,4.64
761,2020-07-21,102900011009444,4.46
762,2020-07-21,102900011009970,3.37
763,2020-07-21,102900051000944,20.0
764,2020-07-21,102900051004294,6.3
765,2020-07-21,102900051010455,5.31
766,2020-07-21,106956146480197,2.07
767,2020-07-22,102900005115762,3.5
768,2020-07-22,102900005115779,6.54
769,2020-07-22,102900005115786,2.17
770,2020-07-22,102900005115793,9.85
771,2020-07-22,102900005115823,4.57
772,2020-07-22,102900005115908,4.2
773,2020-07-22,102900005115946,4.3
774,2020-07-22,102900005115960,1.8
775,2020-07-22,102900005115984,3.75
776,2020-07-22,102900005116226,5.06
777,2020-07-22,102900005116233,8.8
778,2020-07-22,102900005116257,4.73
779,2020-07-22,102900005116509,3.04
780,2020-07-22,102900005116530,12.0
781,2020-07-22,102900005116547,5.04
782,2020-07-22,102900005116714,7.75
783,2020-07-22,102900005116899,8.0
784,2020-07-22,102900005116912,7.84
785,2020-07-22,102900005116943,9.11
786,2020-07-22,102900005117056,5.5
787,2020-07-22,102900005117209,11.26
788,2020-07-22,102900005118824,5.52
789,2020-07-22,102900005118831,4.07
790,2020-07-22,102900005119944,9.99
791,2020-07-22,102900005119975,2.8
792,2020-07-22,102900005123880,4.0
793,2020-07-22,102900005125808,10.66
794,2020-07-22,102900005125815,5.97
795,2020-07-22,102900011000328,5.07
796,2020-07-22,102900011001219,11.29
797,2020-07-22,102900011001806,3.16
798,2020-07-22,102900011008522,5.0
799,2020-07-22,102900011009444,4.64
800,2020-07-22,102900011009970,3.37
801,2020-07-22,102900051000944,20.0
802,2020-07-22,102900051004294,6.32
803,2020-07-22,102900051010455,5.31
804,2020-07-22,106956146480197,2.08
805,2020-07-23,102900005115762,4.26
806,2020-07-23,102900005115779,6.15
807,2020-07-23,102900005115786,2.6
808,2020-07-23,102900005115793,9.93
809,2020-07-23,102900005115823,4.19
810,2020-07-23,102900005115908,4.36
811,2020-07-23,102900005115946,4.26
812,2020-07-23,102900005115960,2.0
813,2020-07-23,102900005115984,4.27
814,2020-07-23,102900005116226,5.29
815,2020-07-23,102900005116233,11.96
816,2020-07-23,102900005116257,4.77
817,2020-07-23,102900005116509,3.46
818,2020-07-23,102900005116530,12.0
819,2020-07-23,102900005116547,5.33
820,2020-07-23,102900005116714,8.26
821,2020-07-23,102900005116899,8.0
822,2020-07-23,102900005116912,7.93
823,2020-07-23,102900005116943,10.25
824,2020-07-23,102900005117056,5.67
825,2020-07-23,102900005117209,11.43
826,2020-07-23,102900005118824,6.49
827,2020-07-23,102900005118831,4.05
828,2020-07-23,102900005119944,10.03
829,2020-07-23,102900005119975,2.8
830,2020-07-23,102900005123880,3.52
831,2020-07-23,102900005125808,7.0
832,2020-07-23,102900005125815,5.63
833,2020-07-23,102900011000328,5.11
834,2020-07-23,102900011001219,11.8
835,2020-07-23,102900011001561,1.44
836,2020-07-23,102900011001806,3.2
837,2020-07-23,102900011008522,5.0
838,2020-07-23,102900011009444,4.63
839,2020-07-23,102900011009970,4.77
840,2020-07-23,102900051004294,6.3
841,2020-07-23,102900051010455,4.77
842,2020-07-23,106956146480197,2.13
843,2020-07-24,102900005115779,6.15
844,2020-07-24,102900005115786,2.79
845,2020-07-24,102900005115793,9.82
846,2020-07-24,102900005115823,4.19
847,2020-07-24,102900005115908,4.34
848,2020-07-24,102900005115946,4.24
849,2020-07-24,102900005115984,4.37
850,2020-07-24,102900005116226,4.59
851,2020-07-24,102900005116233,11.29
852,2020-07-24,102900005116257,5.18
853,2020-07-24,102900005116509,3.39
854,2020-07-24,102900005116530,12.0
855,2020-07-24,102900005116547,5.31
856,2020-07-24,102900005116714,8.63
857,2020-07-24,102900005116899,8.0
858,2020-07-24,102900005116912,7.83
859,2020-07-24,102900005116943,8.88
860,2020-07-24,102900005117056,6.26
861,2020-07-24,102900005117209,11.61
862,2020-07-24,102900005118824,6.88
863,2020-07-24,102900005118831,4.03
864,2020-07-24,102900005119944,9.98
865,2020-07-24,102900005119975,2.8
866,2020-07-24,102900005123880,3.62
867,2020-07-24,102900005125808,10.74
868,2020-07-24,102900005125815,5.62
869,2020-07-24,102900011000328,5.06
870,2020-07-24,102900011001219,11.8
871,2020-07-24,102900011001806,3.13
872,2020-07-24,102900011008522,5.77
873,2020-07-24,102900011009444,4.62
874,2020-07-24,102900011009970,4.7
875,2020-07-24,102900051000944,22.0
876,2020-07-24,102900051004294,6.68
877,2020-07-24,102900051010455,4.69
878,2020-07-24,106956146480197,2.07
879,2020-07-25,102900005115762,4.22
880,2020-07-25,102900005115779,6.15
881,2020-07-25,102900005115786,3.2
882,2020-07-25,102900005115793,9.79
883,2020-07-25,102900005115823,4.97
884,2020-07-25,102900005115908,4.33
885,2020-07-25,102900005115946,4.23
886,2020-07-25,102900005115960,2.0
887,2020-07-25,102900005115984,4.38
888,2020-07-25,102900005116226,4.75
889,2020-07-25,102900005116233,11.56
890,2020-07-25,102900005116257,5.2
891,2020-07-25,102900005116509,3.55
892,2020-07-25,102900005116530,12.0
893,2020-07-25,102900005116547,5.3
894,2020-07-25,102900005116714,9.18
895,2020-07-25,102900005116899,8.0
896,2020-07-25,102900005116912,7.8
897,2020-07-25,102900005116943,9.84
898,2020-07-25,102900005117056,6.66
899,2020-07-25,102900005117209,11.16
900,2020-07-25,102900005118824,6.92
901,2020-07-25,102900005118831,4.03
902,2020-07-25,102900005119944,9.95
903,2020-07-25,102900005119975,2.8
904,2020-07-25,102900005123880,3.63
905,2020-07-25,102900005125808,10.82
906,2020-07-25,102900005125815,5.61
907,2020-07-25,102900011000328,5.06
908,2020-07-25,102900011001219,11.27
909,2020-07-25,102900011001806,3.11
910,2020-07-25,102900011008522,5.54
911,2020-07-25,102900011009444,5.0
912,2020-07-25,102900011009970,4.67
913,2020-07-25,102900051004294,6.81
914,2020-07-25,102900051010455,4.69
915,2020-07-25,106956146480197,2.07
916,2020-07-26,102900005115762,4.23
917,2020-07-26,102900005115779,6.15
918,2020-07-26,102900005115786,3.34
919,2020-07-26,102900005115793,9.72
920,2020-07-26,102900005115823,5.0
921,2020-07-26,102900005115908,4.48
922,2020-07-26,102900005115946,4.23
923,2020-07-26,102900005115960,2.0
924,2020-07-26,102900005115984,4.37
925,2020-07-26,102900005116226,4.94
926,2020-07-26,102900005116233,11.82
927,2020-07-26,102900005116257,5.29
928,2020-07-26,102900005116509,3.84
929,2020-07-26,102900005116530,12.0
930,2020-07-26,102900005116547,5.31
931,2020-07-26,102900005116714,9.42
932,2020-07-26,102900005116899,8.0
933,2020-07-26,102900005116912,7.73
934,2020-07-26,102900005116943,11.52
935,2020-07-26,102900005117056,6.68
936,2020-07-26,102900005117209,10.47
937,2020-07-26,102900005118824,7.08
938,2020-07-26,102900005118831,4.03
939,2020-07-26,102900005119944,9.95
940,2020-07-26,102900005119975,3.2
941,2020-07-26,102900005123880,5.69
942,2020-07-26,102900005125808,10.82
943,2020-07-26,102900005125815,5.62
944,2020-07-26,102900011000328,5.11
945,2020-07-26,102900011001219,10.59
946,2020-07-26,102900011001806,3.06
947,2020-07-26,102900011008522,5.0
948,2020-07-26,102900011009444,4.88
949,2020-07-26,102900011009970,4.66
950,2020-07-26,102900051000944,22.0
951,2020-07-26,102900051004294,6.75
952,2020-07-26,102900051010455,4.69
953,2020-07-26,106956146480197,2.05
954,2020-07-27,102900005115762,4.23
955,2020-07-27,102900005115779,6.15
956,2020-07-27,102900005115786,3.43
957,2020-07-27,102900005115793,9.76
958,2020-07-27,102900005115823,5.0
959,2020-07-27,102900005115908,4.52
960,2020-07-27,102900005115960,2.0
961,2020-07-27,102900005115984,4.38
962,2020-07-27,102900005116226,4.89
963,2020-07-27,102900005116233,11.29
964,2020-07-27,102900005116257,5.81
965,2020-07-27,102900005116509,4.16
966,2020-07-27,102900005116530,12.0
967,2020-07-27,102900005116547,5.33
968,2020-07-27,102900005116714,9.44
969,2020-07-27,102900005116899,7.63
970,2020-07-27,102900005116912,7.77
971,2020-07-27,102900005116943,12.08
972,2020-07-27,102900005117056,6.66
973,2020-07-27,102900005117209,10.52
974,2020-07-27,102900005118824,6.65
975,2020-07-27,102900005118831,4.04
976,2020-07-27,102900005119944,9.89
977,2020-07-27,102900005119975,3.6
978,2020-07-27,102900005123880,6.85
979,2020-07-27,102900005125808,10.89
980,2020-07-27,102900005125815,5.63
981,2020-07-27,102900011000328,5.1
982,2020-07-27,102900011001219,10.49
983,2020-07-27,102900011001806,3.12
984,2020-07-27,102900011008522,5.0
985,2020-07-27,102900011009444,4.64
986,2020-07-27,102900011009970,4.65
987,2020-07-27,102900011011546,2.1
988,2020-07-27,102900051000944,22.0
989,2020-07-27,102900051004294,6.72
990,2020-07-27,102900051010455,4.69
991,2020-07-27,106956146480197,2.01
992,2020-07-28,102900005115762,4.28
993,2020-07-28,102900005115779,6.15
994,2020-07-28,102900005115786,3.44
995,2020-07-28,102900005115793,9.6
996,2020-07-28,102900005115823,5.0
997,2020-07-28,102900005115908,4.55
998,2020-07-28,102900005115946,4.26
999,2020-07-28,102900005115960,2.0
1000,2020-07-28,102900005115984,4.38
1001,2020-07-28,102900005116226,4.81
1002,2020-07-28,102900005116233,11.26
1003,2020-07-28,102900005116257,5.72
1004,2020-07-28,102900005116509,4.2
1005,2020-07-28,102900005116530,12.0
1006,2020-07-28,102900005116547,5.36
1007,2020-07-28,102900005116714,9.44
1008,2020-07-28,102900005116899,7.4
1009,2020-07-28,102900005116912,7.81
1010,2020-07-28,102900005116943,15.35
1011,2020-07-28,102900005117056,6.67
1012,2020-07-28,102900005117209,10.42
1013,2020-07-28,102900005118824,6.39
1014,2020-07-28,102900005118831,4.05
1015,2020-07-28,102900005119944,9.91
1016,2020-07-28,102900005119975,3.6
1017,2020-07-28,102900005123880,7.14
1018,2020-07-28,102900005125808,10.82
1019,2020-07-28,102900005125815,5.65
1020,2020-07-28,102900011000328,4.83
1021,2020-07-28,102900011001219,10.18
1022,2020-07-28,102900011001806,3.18
1023,2020-07-28,102900011008522,5.0
1024,2020-07-28,102900011009444,4.55
1025,2020-07-28,102900011009970,4.49
1026,2020-07-28,102900011011546,2.12
1027,2020-07-28,102900051004294,6.67
1028,2020-07-28,102900051010455,4.69
1029,2020-07-28,106956146480197,2.0
1030,2020-07-29,102900005115779,6.15
1031,2020-07-29,102900005115786,3.43
1032,2020-07-29,102900005115793,9.26
1033,2020-07-29,102900005115823,5.0
1034,2020-07-29,102900005115908,4.53
1035,2020-07-29,102900005115946,4.31
1036,2020-07-29,102900005115960,2.0
1037,2020-07-29,102900005115984,4.69
1038,2020-07-29,102900005116226,4.79
1039,2020-07-29,102900005116233,11.08
1040,2020-07-29,102900005116257,5.57
1041,2020-07-29,102900005116509,4.19
1042,2020-07-29,102900005116530,12.0
1043,2020-07-29,102900005116547,5.35
1044,2020-07-29,102900005116714,9.43
1045,2020-07-29,102900005116899,7.4
1046,2020-07-29,102900005116912,7.87
1047,2020-07-29,102900005116943,16.34
1048,2020-07-29,102900005117056,6.6
1049,2020-07-29,102900005117209,10.33
1050,2020-07-29,102900005118824,6.39
1051,2020-07-29,102900005118831,4.08
1052,2020-07-29,102900005119944,9.96
1053,2020-07-29,102900005119975,3.6
1054,2020-07-29,102900005123880,5.41
1055,2020-07-29,102900005125808,10.83
1056,2020-07-29,102900005125815,5.66
1057,2020-07-29,102900011000328,4.72
1058,2020-07-29,102900011001219,10.87
1059,2020-07-29,102900011001806,3.41
1060,2020-07-29,102900011008522,5.17
1061,2020-07-29,102900011009444,4.44
1062,2020-07-29,102900011009970,4.47
1063,2020-07-29,102900051004294,6.5
1064,2020-07-29,102900051010455,4.69
1065,2020-07-29,106956146480197,2.01
1066,2020-07-30,102900005115779,6.15
1067,2020-07-30,102900005115786,3.52
1068,2020-07-30,102900005115793,9.34
1069,2020-07-30,102900005115823,5.0
1070,2020-07-30,102900005115908,4.51
1071,2020-07-30,102900005115960,2.0
1072,2020-07-30,102900005115984,4.69
1073,2020-07-30,102900005116219,8.43
1074,2020-07-30,102900005116226,4.82
1075,2020-07-30,102900005116233,11.07
1076,2020-07-30,102900005116257,5.57
1077,2020-07-30,102900005116509,4.12
1078,2020-07-30,102900005116530,12.16
1079,2020-07-30,102900005116547,5.32
1080,2020-07-30,102900005116714,9.42
1081,2020-07-30,102900005116899,7.4
1082,2020-07-30,102900005116912,7.88
1083,2020-07-30,102900005116943,15.72
1084,2020-07-30,102900005117056,6.54
1085,2020-07-30,102900005117209,11.51
1086,2020-07-30,102900005118824,7.11
1087,2020-07-30,102900005118831,4.07
1088,2020-07-30,102900005119944,9.96
1089,2020-07-30,102900005119975,3.6
1090,2020-07-30,102900005123880,3.69
1091,2020-07-30,102900005125808,9.91
1092,2020-07-30,102900005125815,5.44
1093,2020-07-30,102900011000328,5.09
1094,2020-07-30,102900011001219,10.26
1095,2020-07-30,102900011001806,3.41
1096,2020-07-30,102900011008522,5.28
1097,2020-07-30,102900011009444,4.47
1098,2020-07-30,102900011009970,4.53
1099,2020-07-30,102900051004294,6.74
1100,2020-07-30,102900051010455,4.69
1101,2020-07-30,106956146480197,2.06
1102,2020-07-31,102900005115762,4.38
1103,2020-07-31,102900005115779,6.15
1104,2020-07-31,102900005115786,3.65
1105,2020-07-31,102900005115793,9.28
1106,2020-07-31,102900005115823,5.0
1107,2020-07-31,102900005115908,4.51
1108,2020-07-31,102900005115946,4.25
1109,2020-07-31,102900005115960,2.0
1110,2020-07-31,102900005115984,4.69
1111,2020-07-31,102900005116226,4.92
1112,2020-07-31,102900005116233,11.54
1113,2020-07-31,102900005116257,5.57
1114,2020-07-31,102900005116509,4.03
1115,2020-07-31,102900005116530,12.6
1116,2020-07-31,102900005116547,5.3
1117,2020-07-31,102900005116714,9.42
1118,2020-07-31,102900005116899,7.54
1119,2020-07-31,102900005116912,7.82
1120,2020-07-31,102900005116943,15.31
1121,2020-07-31,102900005117056,6.54
1122,2020-07-31,102900005117209,11.57
1123,2020-07-31,102900005118824,7.22
1124,2020-07-31,102900005118831,4.04
1125,2020-07-31,102900005119944,10.01
1126,2020-07-31,102900005119975,3.6
1127,2020-07-31,102900005123880,3.69
1128,2020-07-31,102900005125808,7.46
1129,2020-07-31,102900005125815,5.42
1130,2020-07-31,102900011000328,5.12
1131,2020-07-31,102900011001219,10.34
1132,2020-07-31,102900011001806,3.37
1133,2020-07-31,102900011008522,5.28
1134,2020-07-31,102900011009444,4.45
1135,2020-07-31,102900011009970,4.64
1136,2020-07-31,102900051004294,6.92
1137,2020-07-31,102900051010455,4.69
1138,2020-07-31,106956146480197,2.08
1139,2020-08-01,102900005115762,4.78
1140,2020-08-01,102900005115779,6.15
1141,2020-08-01,102900005115786,3.64
1142,2020-08-01,102900005115793,9.22
1143,2020-08-01,102900005115823,4.99
1144,2020-08-01,102900005115908,4.52
1145,2020-08-01,102900005115946,4.72
1146,2020-08-01,102900005115960,2.0
1147,2020-08-01,102900005115984,4.69
1148,2020-08-01,102900005116219,8.43
1149,2020-08-01,102900005116226,4.89
1150,2020-08-01,102900005116233,12.62
1151,2020-08-01,102900005116257,4.81
1152,2020-08-01,102900005116509,4.03
1153,2020-08-01,102900005116530,12.6
1154,2020-08-01,102900005116547,5.33
1155,2020-08-01,102900005116714,9.43
1156,2020-08-01,102900005116899,7.6
1157,2020-08-01,102900005116912,7.8
1158,2020-08-01,102900005116943,14.37
1159,2020-08-01,102900005117056,6.55
1160,2020-08-01,102900005117209,12.29
1161,2020-08-01,102900005118824,7.23
1162,2020-08-01,102900005118831,4.02
1163,2020-08-01,102900005119944,9.95
1164,2020-08-01,102900005119975,3.68
1165,2020-08-01,102900005123880,6.44
1166,2020-08-01,102900005125808,6.44
1167,2020-08-01,102900005125815,5.41
1168,2020-08-01,102900011000328,4.99
1169,2020-08-01,102900011001219,10.81
1170,2020-08-01,102900011001806,3.37
1171,2020-08-01,102900011006689,3.83
1172,2020-08-01,102900011008522,5.28
1173,2020-08-01,102900011009444,4.45
1174,2020-08-01,102900011009970,5.07
1175,2020-08-01,102900051004294,6.81
1176,2020-08-01,102900051010455,4.69
1177,2020-08-01,106956146480197,2.08
1178,2020-08-02,102900005115762,5.48
1179,2020-08-02,102900005115779,6.33
1180,2020-08-02,102900005115786,4.35
1181,2020-08-02,102900005115793,9.21
1182,2020-08-02,102900005115823,4.97
1183,2020-08-02,102900005115908,4.43
1184,2020-08-02,102900005115946,5.74
1185,2020-08-02,102900005115960,2.0
1186,2020-08-02,102900005115984,4.69
1187,2020-08-02,102900005116219,8.44
1188,2020-08-02,102900005116226,4.81
1189,2020-08-02,102900005116233,12.68
1190,2020-08-02,102900005116257,4.53
1191,2020-08-02,102900005116509,3.71
1192,2020-08-02,102900005116530,12.6
1193,2020-08-02,102900005116547,5.34
1194,2020-08-02,102900005116714,9.42
1195,2020-08-02,102900005116790,4.02
1196,2020-08-02,102900005116899,7.51
1197,2020-08-02,102900005116912,7.79
1198,2020-08-02,102900005116943,11.2
1199,2020-08-02,102900005117056,6.38
1200,2020-08-02,102900005117209,10.2
1201,2020-08-02,102900005118817,10.66
1202,2020-08-02,102900005118824,7.23
1203,2020-08-02,102900005118831,4.04
1204,2020-08-02,102900005119944,9.93
1205,2020-08-02,102900005119975,3.72
1206,2020-08-02,102900005123880,8.39
1207,2020-08-02,102900005125808,5.95
1208,2020-08-02,102900005125815,5.43
1209,2020-08-02,102900011000328,4.22
1210,2020-08-02,102900011001219,11.08
1211,2020-08-02,102900011001806,3.37
1212,2020-08-02,102900011006689,4.14
1213,2020-08-02,102900011006948,11.0
